,State,Locale,Load Level,File Dir
1526,NH,Laconia Muni AWOS,HIGH,residential_load_data/HIGH/USA_NH_Laconia.Muni.AWOS.726155_TMY3_HIGH.csv
1527,NH,Lebanon Muni AP,HIGH,residential_load_data/HIGH/USA_NH_Lebanon.Muni.AP.726116_TMY3_HIGH.csv
1528,NH,Manchester Muni AP,HIGH,residential_load_data/HIGH/USA_NH_Manchester.Muni.AP.743945_TMY3_HIGH.csv
1529,NH,Mount Washington,HIGH,residential_load_data/HIGH/USA_NH_Mount.Washington.726130_TMY3_HIGH.csv
1530,NH,Pease Intl Tradeport,HIGH,residential_load_data/HIGH/USA_NH_Pease.Intl.Tradeport.726055_TMY3_HIGH.csv
1531,NJ,Atlantic City Intl AP,HIGH,residential_load_data/HIGH/USA_NJ_Atlantic.City.Intl.AP.724070_TMY3_HIGH.csv
1532,NJ,Belmar-Monmouth County AP,HIGH,residential_load_data/HIGH/USA_NJ_Belmar-Monmouth.County.AP.724084_TMY3_HIGH.csv
1533,NJ,Caldwell-Essex County AP,HIGH,residential_load_data/HIGH/USA_NJ_Caldwell-Essex.County.AP.724094_TMY3_HIGH.csv
1534,NJ,Cape May County AP,HIGH,residential_load_data/HIGH/USA_NJ_Cape.May.County.AP.745966_TMY3_HIGH.csv
1535,NJ,McGuire AFB,HIGH,residential_load_data/HIGH/USA_NJ_McGuire.AFB.724096_TMY3_HIGH.csv
1536,NJ,Millville Muni AP,HIGH,residential_load_data/HIGH/USA_NJ_Millville.Muni.AP.724075_TMY3_HIGH.csv
1537,NJ,Newark Intl AP,HIGH,residential_load_data/HIGH/USA_NJ_Newark.Intl.AP.725020_TMY3_HIGH.csv
1538,NJ,Teterboro AP,HIGH,residential_load_data/HIGH/USA_NJ_Teterboro.AP.725025_TMY3_HIGH.csv
1539,NJ,Trenton-Mercer County AP,HIGH,residential_load_data/HIGH/USA_NJ_Trenton-Mercer.County.AP.724095_TMY3_HIGH.csv
1540,NM,Albuquerque Intl AP,HIGH,residential_load_data/HIGH/USA_NM_Albuquerque.Intl.AP.723650_TMY3_HIGH.csv
1541,NM,Carlsbad Cavern City Air Terminal,HIGH,residential_load_data/HIGH/USA_NM_Carlsbad.Cavern.City.Air.Terminal.722687_TMY3_HIGH.csv
1542,NM,Clayton Muni AP,HIGH,residential_load_data/HIGH/USA_NM_Clayton.Muni.AP.723600_TMY3_HIGH.csv
1543,NM,Clovis-Cannon AFB,HIGH,residential_load_data/HIGH/USA_NM_Clovis-Cannon.AFB.722686_TMY3_HIGH.csv
1544,NM,Clovis Muni AWOS,HIGH,residential_load_data/HIGH/USA_NM_Clovis.Muni.AWOS.722689_TMY3_HIGH.csv
1545,NM,Deming Muni AP,HIGH,residential_load_data/HIGH/USA_NM_Deming.Muni.AP.722725_TMY3_HIGH.csv
1546,NM,Farmington-Four Corners Rgnl AP,HIGH,residential_load_data/HIGH/USA_NM_Farmington-Four.Corners.Rgnl.AP.723658_TMY3_HIGH.csv
1547,NM,Gallup-Sen Clarke Field,HIGH,residential_load_data/HIGH/USA_NM_Gallup-Sen.Clarke.Field.723627_TMY3_HIGH.csv
1548,NM,Holloman AFB,HIGH,residential_load_data/HIGH/USA_NM_Holloman.AFB.747320_TMY3_HIGH.csv
1549,NM,Las Cruces Intl AP,HIGH,residential_load_data/HIGH/USA_NM_Las.Cruces.Intl.AP.722695_TMY3_HIGH.csv
1550,NM,Roswell Industrial Air Park,HIGH,residential_load_data/HIGH/USA_NM_Roswell.Industrial.Air.Park.722680_TMY3_HIGH.csv
1551,NM,Ruidoso-Sierra Blanca Rgnl AP,HIGH,residential_load_data/HIGH/USA_NM_Ruidoso-Sierra.Blanca.Rgnl.AP.722683_TMY3_HIGH.csv
1552,NM,Santa Fe County Muni AP,HIGH,residential_load_data/HIGH/USA_NM_Santa.Fe.County.Muni.AP.723656_TMY3_HIGH.csv
1553,NM,Taos Muni AP,HIGH,residential_load_data/HIGH/USA_NM_Taos.Muni.AP.723663_TMY3_HIGH.csv
1554,NM,Truth or Consequences Muni AP,HIGH,residential_load_data/HIGH/USA_NM_Truth.or.Consequences.Muni.AP.722710_TMY3_HIGH.csv
1555,NM,Tucumcari AP,HIGH,residential_load_data/HIGH/USA_NM_Tucumcari.AP.723676_TMY3_HIGH.csv
1556,NV,Elko Muni AP,HIGH,residential_load_data/HIGH/USA_NV_Elko.Muni.AP.725825_TMY3_HIGH.csv
1557,NV,Ely-Yelland Field,HIGH,residential_load_data/HIGH/USA_NV_Ely-Yelland.Field.724860_TMY3_HIGH.csv
1558,NV,Fallon NAS,HIGH,residential_load_data/HIGH/USA_NV_Fallon.NAS.724885_TMY3_HIGH.csv
1559,NV,Las Vegas-McCarran Intl AP,HIGH,residential_load_data/HIGH/USA_NV_Las.Vegas-McCarran.Intl.AP.723860_TMY3_HIGH.csv
1560,NV,Lovelock-Derby Field,HIGH,residential_load_data/HIGH/USA_NV_Lovelock-Derby.Field.725805_TMY3_HIGH.csv
1561,NV,Mercury-Desert Rock AP,HIGH,residential_load_data/HIGH/USA_NV_Mercury-Desert.Rock.AP.723870_TMY3_HIGH.csv
1562,NV,Nellis AFB,HIGH,residential_load_data/HIGH/USA_NV_Nellis.AFB.723865_TMY3_HIGH.csv
1563,NV,Reno-Tahoe Intl AP,HIGH,residential_load_data/HIGH/USA_NV_Reno-Tahoe.Intl.AP.724880_TMY3_HIGH.csv
1564,NV,Tonopah AP,HIGH,residential_load_data/HIGH/USA_NV_Tonopah.AP.724855_TMY3_HIGH.csv
1565,NV,Winnemucca Muni AP,HIGH,residential_load_data/HIGH/USA_NV_Winnemucca.Muni.AP.725830_TMY3_HIGH.csv
1566,NY,Albany County AP,HIGH,residential_load_data/HIGH/USA_NY_Albany.County.AP.725180_TMY3_HIGH.csv
1567,NY,Binghamton-Edwin A Link Field,HIGH,residential_load_data/HIGH/USA_NY_Binghamton-Edwin.A.Link.Field.725150_TMY3_HIGH.csv
1568,NY,Buffalo-Greater Buffalo Intl AP,HIGH,residential_load_data/HIGH/USA_NY_Buffalo-Greater.Buffalo.Intl.AP.725280_TMY3_HIGH.csv
1569,NY,Elmira Rgnl AP,HIGH,residential_load_data/HIGH/USA_NY_Elmira.Rgnl.AP.725156_TMY3_HIGH.csv
1570,NY,Fort Drum-Wheeler Sack AAF,HIGH,residential_load_data/HIGH/USA_NY_Fort.Drum-Wheeler.Sack.AAF.743700_TMY3_HIGH.csv
1571,NY,Glens Falls-Bennett Mem AP,HIGH,residential_load_data/HIGH/USA_NY_Glens.Falls-Bennett.Mem.AP.725185_TMY3_HIGH.csv
1572,NY,Islip-Long Island MacArthur AP,HIGH,residential_load_data/HIGH/USA_NY_Islip-Long.Island.MacArthur.AP.725035_TMY3_HIGH.csv
1573,NY,Jamestown AWOS,HIGH,residential_load_data/HIGH/USA_NY_Jamestown.AWOS.725235_TMY3_HIGH.csv
1574,NY,Massena AP,HIGH,residential_load_data/HIGH/USA_NY_Massena.AP.726223_TMY3_HIGH.csv
1575,NY,Monticello AWOS,HIGH,residential_load_data/HIGH/USA_NY_Monticello.AWOS.725145_TMY3_HIGH.csv
1576,NY,New York-Central Park,HIGH,residential_load_data/HIGH/USA_NY_New.York-Central.Park.725033_TMY3_HIGH.csv
1577,NY,New York-J F Kennedy Intl AP,HIGH,residential_load_data/HIGH/USA_NY_New.York-J.F.Kennedy.Intl.AP.744860_TMY3_HIGH.csv
1578,NY,New York-LaGuardia AP,HIGH,residential_load_data/HIGH/USA_NY_New.York-LaGuardia.AP.725030_TMY3_HIGH.csv
1579,NY,Newburgh-Stewart Intl AP,HIGH,residential_load_data/HIGH/USA_NY_Newburgh-Stewart.Intl.AP.725038_TMY3_HIGH.csv
1580,NY,Niagara Falls Intl AP,HIGH,residential_load_data/HIGH/USA_NY_Niagara.Falls.Intl.AP.725287_TMY3_HIGH.csv
1581,NY,Poughkeepsie-Dutchess County AP,HIGH,residential_load_data/HIGH/USA_NY_Poughkeepsie-Dutchess.County.AP.725036_TMY3_HIGH.csv
1582,NY,Republic AP,HIGH,residential_load_data/HIGH/USA_NY_Republic.AP.744864_TMY3_HIGH.csv
1583,NY,Rochester-Greater Rochester Intl AP,HIGH,residential_load_data/HIGH/USA_NY_Rochester-Greater.Rochester.Intl.AP.725290_TMY3_HIGH.csv
1584,NY,Saranac Lake-Adirondack Rgnl AP,HIGH,residential_load_data/HIGH/USA_NY_Saranac.Lake-Adirondack.Rgnl.AP.726228_TMY3_HIGH.csv
1585,NY,Syracuse-Hancock Intl AP,HIGH,residential_load_data/HIGH/USA_NY_Syracuse-Hancock.Intl.AP.725190_TMY3_HIGH.csv
1586,NY,Utica-Oneida County AP,HIGH,residential_load_data/HIGH/USA_NY_Utica-Oneida.County.AP.725197_TMY3_HIGH.csv
1587,NY,Watertown AP,HIGH,residential_load_data/HIGH/USA_NY_Watertown.AP.726227_TMY3_HIGH.csv
1588,NY,Westhampton-Suffolk County AP,HIGH,residential_load_data/HIGH/USA_NY_Westhampton-Suffolk.County.AP.744865_TMY3_HIGH.csv
1589,NY,White Plains-Westchester County AP,HIGH,residential_load_data/HIGH/USA_NY_White.Plains-Westchester.County.AP.725037_TMY3_HIGH.csv
1590,OH,Akron Canton Rgnl AP,HIGH,residential_load_data/HIGH/USA_OH_Akron.Canton.Rgnl.AP.725210_TMY3_HIGH.csv
1591,OH,Cincinnati Muni AP-Lunken Field,HIGH,residential_load_data/HIGH/USA_OH_Cincinnati.Muni.AP-Lunken.Field.724297_TMY3_HIGH.csv
1592,OH,Cleveland-Burke Lakefront AP,HIGH,residential_load_data/HIGH/USA_OH_Cleveland-Burke.Lakefront.AP.725245_TMY3_HIGH.csv
1593,OH,Cleveland-Hopkins Intl AP,HIGH,residential_load_data/HIGH/USA_OH_Cleveland-Hopkins.Intl.AP.725240_TMY3_HIGH.csv
1594,OH,Columbus-Port Columbus Intl AP,HIGH,residential_load_data/HIGH/USA_OH_Columbus-Port.Columbus.Intl.AP.724280_TMY3_HIGH.csv
1595,OH,Dayton-Wright Patterson AFB,HIGH,residential_load_data/HIGH/USA_OH_Dayton-Wright.Patterson.AFB.745700_TMY3_HIGH.csv
1596,OH,Dayton Intl AP,HIGH,residential_load_data/HIGH/USA_OH_Dayton.Intl.AP.724290_TMY3_HIGH.csv
1597,OH,Findlay AP,HIGH,residential_load_data/HIGH/USA_OH_Findlay.AP.725366_TMY3_HIGH.csv
1598,OH,Mansfield-Lahm Muni AP,HIGH,residential_load_data/HIGH/USA_OH_Mansfield-Lahm.Muni.AP.725246_TMY3_HIGH.csv
1599,OH,Ohio State University AP,HIGH,residential_load_data/HIGH/USA_OH_Ohio.State.University.AP.724288_TMY3_HIGH.csv
1600,OH,Toledo Express AP,HIGH,residential_load_data/HIGH/USA_OH_Toledo.Express.AP.725360_TMY3_HIGH.csv
1601,OH,Youngstown Rgnl AP,HIGH,residential_load_data/HIGH/USA_OH_Youngstown.Rgnl.AP.725250_TMY3_HIGH.csv
1602,OH,Zanesville Muni AP,HIGH,residential_load_data/HIGH/USA_OH_Zanesville.Muni.AP.724286_TMY3_HIGH.csv
1603,OK,Altus AFB,HIGH,residential_load_data/HIGH/USA_OK_Altus.AFB.723520_TMY3_HIGH.csv
1604,OK,Bartlesville-Phillips Field,HIGH,residential_load_data/HIGH/USA_OK_Bartlesville-Phillips.Field.723565_TMY3_HIGH.csv
1605,OK,Clinton Sherman AP,HIGH,residential_load_data/HIGH/USA_OK_Clinton.Sherman.AP.723526_TMY3_HIGH.csv
1606,OK,Fort Sill-Henry Post AAF,HIGH,residential_load_data/HIGH/USA_OK_Fort.Sill-Henry.Post.AAF.723550_TMY3_HIGH.csv
1607,OK,Gage AP,HIGH,residential_load_data/HIGH/USA_OK_Gage.AP.723527_TMY3_HIGH.csv
1608,OK,Hobart Muni AP,HIGH,residential_load_data/HIGH/USA_OK_Hobart.Muni.AP.723525_TMY3_HIGH.csv
1609,OK,Lawton Muni AP,HIGH,residential_load_data/HIGH/USA_OK_Lawton.Muni.AP.723575_TMY3_HIGH.csv
1610,OK,McAlester Rgnl AP,HIGH,residential_load_data/HIGH/USA_OK_McAlester.Rgnl.AP.723566_TMY3_HIGH.csv
1611,OK,Oklahoma City-Tinker AFB,HIGH,residential_load_data/HIGH/USA_OK_Oklahoma.City-Tinker.AFB.723540_TMY3_HIGH.csv
1612,OK,Oklahoma City-Wiley Post Field,HIGH,residential_load_data/HIGH/USA_OK_Oklahoma.City-Wiley.Post.Field.723544_TMY3_HIGH.csv
1613,OK,Oklahoma City-Will Rogers World AP,HIGH,residential_load_data/HIGH/USA_OK_Oklahoma.City-Will.Rogers.World.AP.723530_TMY3_HIGH.csv
1614,OK,Ponca City Muni AP,HIGH,residential_load_data/HIGH/USA_OK_Ponca.City.Muni.AP.723546_TMY3_HIGH.csv
1615,OK,Stillwater Rgnl AP,HIGH,residential_load_data/HIGH/USA_OK_Stillwater.Rgnl.AP.723545_TMY3_HIGH.csv
1616,OK,Tulsa Intl AP,HIGH,residential_load_data/HIGH/USA_OK_Tulsa.Intl.AP.723560_TMY3_HIGH.csv
1617,OK,Vance AFB,HIGH,residential_load_data/HIGH/USA_OK_Vance.AFB.723535_TMY3_HIGH.csv
1618,OR,Astoria Rgnl AP,HIGH,residential_load_data/HIGH/USA_OR_Astoria.Rgnl.AP.727910_TMY3_HIGH.csv
1619,OR,Aurora State AP,HIGH,residential_load_data/HIGH/USA_OR_Aurora.State.AP.726959_TMY3_HIGH.csv
1620,OR,Baker Muni AP,HIGH,residential_load_data/HIGH/USA_OR_Baker.Muni.AP.726886_TMY3_HIGH.csv
1621,OR,Burns Muni AP,HIGH,residential_load_data/HIGH/USA_OR_Burns.Muni.AP.726830_TMY3_HIGH.csv
1622,OR,Corvallis Muni AP,HIGH,residential_load_data/HIGH/USA_OR_Corvallis.Muni.AP.726945_TMY3_HIGH.csv
1623,OR,Eugene-Mahlon Sweet AP,HIGH,residential_load_data/HIGH/USA_OR_Eugene-Mahlon.Sweet.AP.726930_TMY3_HIGH.csv
1624,OR,Klamath Falls Intl AP,HIGH,residential_load_data/HIGH/USA_OR_Klamath.Falls.Intl.AP.725895_TMY3_HIGH.csv
1625,OR,La Grande Muni AP,HIGH,residential_load_data/HIGH/USA_OR_La.Grande.Muni.AP.726884_TMY3_HIGH.csv
1626,OR,Lakeview AWOS,HIGH,residential_load_data/HIGH/USA_OR_Lakeview.AWOS.725976_TMY3_HIGH.csv
1627,OR,Medford-Rogue Valley Intl AP,HIGH,residential_load_data/HIGH/USA_OR_Medford-Rogue.Valley.Intl.AP.725970_TMY3_HIGH.csv
1628,OR,North Bend Muni AP,HIGH,residential_load_data/HIGH/USA_OR_North.Bend.Muni.AP.726917_TMY3_HIGH.csv
1629,OR,Pendleton-Eastern Oregon Rgnl AP,HIGH,residential_load_data/HIGH/USA_OR_Pendleton-Eastern.Oregon.Rgnl.AP.726880_TMY3_HIGH.csv
1630,OR,Portland-Hillsboro AP,HIGH,residential_load_data/HIGH/USA_OR_Portland-Hillsboro.AP.726986_TMY3_HIGH.csv
1631,OR,Portland-Troutdale AP,HIGH,residential_load_data/HIGH/USA_OR_Portland-Troutdale.AP.726985_TMY3_HIGH.csv
1632,OR,Portland Intl AP,HIGH,residential_load_data/HIGH/USA_OR_Portland.Intl.AP.726980_TMY3_HIGH.csv
1633,OR,Redmond-Roberts Field,HIGH,residential_load_data/HIGH/USA_OR_Redmond-Roberts.Field.726835_TMY3_HIGH.csv
1634,OR,Roseburg Rgnl AP,HIGH,residential_load_data/HIGH/USA_OR_Roseburg.Rgnl.AP.726904_TMY3_HIGH.csv
1635,OR,Salem-McNary Field,HIGH,residential_load_data/HIGH/USA_OR_Salem-McNary.Field.726940_TMY3_HIGH.csv
1636,OR,Sexton Summit,HIGH,residential_load_data/HIGH/USA_OR_Sexton.Summit.725975_TMY3_HIGH.csv
1637,PA,Allentown-Lehigh Valley Intl AP,HIGH,residential_load_data/HIGH/USA_PA_Allentown-Lehigh.Valley.Intl.AP.725170_TMY3_HIGH.csv
1638,PA,Altoona-Blair County AP,HIGH,residential_load_data/HIGH/USA_PA_Altoona-Blair.County.AP.725126_TMY3_HIGH.csv
1639,PA,Bradford Rgnl AP,HIGH,residential_load_data/HIGH/USA_PA_Bradford.Rgnl.AP.725266_TMY3_HIGH.csv
1640,PA,Butler County AWOS,HIGH,residential_load_data/HIGH/USA_PA_Butler.County.AWOS.725124_TMY3_HIGH.csv
1641,PA,DuBois-Jefferson County AP,HIGH,residential_load_data/HIGH/USA_PA_DuBois-Jefferson.County.AP.725125_TMY3_HIGH.csv
1642,PA,Erie Intl AP,HIGH,residential_load_data/HIGH/USA_PA_Erie.Intl.AP.725260_TMY3_HIGH.csv
1643,PA,Franklin-Chess Lemberton AP,HIGH,residential_load_data/HIGH/USA_PA_Franklin-Chess.Lemberton.AP.725267_TMY3_HIGH.csv
1644,PA,Harrisburg-Capital City AP,HIGH,residential_load_data/HIGH/USA_PA_Harrisburg-Capital.City.AP.725118_TMY3_HIGH.csv
1645,PA,Harrisburg Intl AP,HIGH,residential_load_data/HIGH/USA_PA_Harrisburg.Intl.AP.725115_TMY3_HIGH.csv
1646,PA,Johnstown-Cambria County AP,HIGH,residential_load_data/HIGH/USA_PA_Johnstown-Cambria.County.AP.725127_TMY3_HIGH.csv
1647,PA,Lancaster AP,HIGH,residential_load_data/HIGH/USA_PA_Lancaster.AP.725116_TMY3_HIGH.csv
1648,PA,Philadelphia-NE Philadelphia AP,HIGH,residential_load_data/HIGH/USA_PA_Philadelphia-NE.Philadelphia.AP.724085_TMY3_HIGH.csv
1649,PA,Philadelphia Intl AP,HIGH,residential_load_data/HIGH/USA_PA_Philadelphia.Intl.AP.724080_TMY3_HIGH.csv
1650,PA,Pittsburgh-Allegheny County AP,HIGH,residential_load_data/HIGH/USA_PA_Pittsburgh-Allegheny.County.AP.725205_TMY3_HIGH.csv
1651,PA,Pittsburgh Intl AP,HIGH,residential_load_data/HIGH/USA_PA_Pittsburgh.Intl.AP.725200_TMY3_HIGH.csv
1652,PA,Reading Mem AP-Spaatz Field,HIGH,residential_load_data/HIGH/USA_PA_Reading.Mem.AP-Spaatz.Field.725103_TMY3_HIGH.csv
1653,PA,State College-Penn State University,HIGH,residential_load_data/HIGH/USA_PA_State.College-Penn.State.University.725128_TMY3_HIGH.csv
1654,PA,Washington AWOS,HIGH,residential_load_data/HIGH/USA_PA_Washington.AWOS.725117_TMY3_HIGH.csv
1655,PA,Wilkes-Barre-Scranton Intl AP,HIGH,residential_load_data/HIGH/USA_PA_Wilkes-Barre-Scranton.Intl.AP.725130_TMY3_HIGH.csv
1656,PA,Williamsport Rgnl AP,HIGH,residential_load_data/HIGH/USA_PA_Williamsport.Rgnl.AP.725140_TMY3_HIGH.csv
1657,PA,Willow Grove NAS,HIGH,residential_load_data/HIGH/USA_PA_Willow.Grove.NAS.724086_TMY3_HIGH.csv
1658,RI,Block Island State AP,HIGH,residential_load_data/HIGH/USA_RI_Block.Island.State.AP.725058_TMY3_HIGH.csv
1659,RI,Pawtucket AWOS,HIGH,residential_load_data/HIGH/USA_RI_Pawtucket.AWOS.725054_TMY3_HIGH.csv
1660,RI,Providence-T F Green State AP,HIGH,residential_load_data/HIGH/USA_RI_Providence-T.F.Green.State.AP.725070_TMY3_HIGH.csv
1661,SC,Anderson County AP,HIGH,residential_load_data/HIGH/USA_SC_Anderson.County.AP.723125_TMY3_HIGH.csv
1662,SC,Beaufort MCAS,HIGH,residential_load_data/HIGH/USA_SC_Beaufort.MCAS.722085_TMY3_HIGH.csv
1663,SC,Charleston Intl AP,HIGH,residential_load_data/HIGH/USA_SC_Charleston.Intl.AP.722080_TMY3_HIGH.csv
1664,SC,Columbia Metro AP,HIGH,residential_load_data/HIGH/USA_SC_Columbia.Metro.AP.723100_TMY3_HIGH.csv
1665,SC,Florence Rgnl AP,HIGH,residential_load_data/HIGH/USA_SC_Florence.Rgnl.AP.723106_TMY3_HIGH.csv
1666,SC,Greenville-Downtown AP,HIGH,residential_load_data/HIGH/USA_SC_Greenville-Downtown.AP.723119_TMY3_HIGH.csv
1667,SC,Greer Greenville-Spartanburg AP,HIGH,residential_load_data/HIGH/USA_SC_Greer.Greenville-Spartanburg.AP.723120_TMY3_HIGH.csv
1668,SC,Myrtle Beach AFB,HIGH,residential_load_data/HIGH/USA_SC_Myrtle.Beach.AFB.747910_TMY3_HIGH.csv
1669,SC,New River MCAS,HIGH,residential_load_data/HIGH/USA_SC_New.River.MCAS.723096_TMY3_HIGH.csv
1670,SC,North Myrtle Beach-Grand Strand Field,HIGH,residential_load_data/HIGH/USA_SC_North.Myrtle.Beach-Grand.Strand.Field.747915_TMY3_HIGH.csv
1671,SC,Shaw AFB,HIGH,residential_load_data/HIGH/USA_SC_Shaw.AFB.747900_TMY3_HIGH.csv
1672,SD,Aberdeen Rgnl AP,HIGH,residential_load_data/HIGH/USA_SD_Aberdeen.Rgnl.AP.726590_TMY3_HIGH.csv
1673,SD,Brookings AWOS,HIGH,residential_load_data/HIGH/USA_SD_Brookings.AWOS.726515_TMY3_HIGH.csv
1674,SD,Ellsworth AFB,HIGH,residential_load_data/HIGH/USA_SD_Ellsworth.AFB.726625_TMY3_HIGH.csv
1675,SD,Huron Rgnl AP,HIGH,residential_load_data/HIGH/USA_SD_Huron.Rgnl.AP.726540_TMY3_HIGH.csv
1676,SD,Mitchell AWOS,HIGH,residential_load_data/HIGH/USA_SD_Mitchell.AWOS.726545_TMY3_HIGH.csv
1677,SD,Mobridge Muni AP,HIGH,residential_load_data/HIGH/USA_SD_Mobridge.Muni.AP.726685_TMY3_HIGH.csv
1678,SD,Pierre Muni AP,HIGH,residential_load_data/HIGH/USA_SD_Pierre.Muni.AP.726686_TMY3_HIGH.csv
1679,SD,Rapid City Rgnl AP,HIGH,residential_load_data/HIGH/USA_SD_Rapid.City.Rgnl.AP.726620_TMY3_HIGH.csv
1680,SD,Sioux Falls-Foss Field,HIGH,residential_load_data/HIGH/USA_SD_Sioux.Falls-Foss.Field.726510_TMY3_HIGH.csv
1681,SD,Watertown Muni AP,HIGH,residential_load_data/HIGH/USA_SD_Watertown.Muni.AP.726546_TMY3_HIGH.csv
1682,SD,Yankton-Chan Gurney Muni AP,HIGH,residential_load_data/HIGH/USA_SD_Yankton-Chan.Gurney.Muni.AP.726525_TMY3_HIGH.csv
1683,TN,Bristol-TriCities Rgnl AP,HIGH,residential_load_data/HIGH/USA_TN_Bristol-TriCities.Rgnl.AP.723183_TMY3_HIGH.csv
1684,TN,Chattanooga-Lovell Field AP,HIGH,residential_load_data/HIGH/USA_TN_Chattanooga-Lovell.Field.AP.723240_TMY3_HIGH.csv
1685,TN,Crossville Mem AP,HIGH,residential_load_data/HIGH/USA_TN_Crossville.Mem.AP.723265_TMY3_HIGH.csv
1686,TN,Dyersburg Muni AP,HIGH,residential_load_data/HIGH/USA_TN_Dyersburg.Muni.AP.723347_TMY3_HIGH.csv
1687,TN,Jackson-McKellar Sipes Rgnl AP,HIGH,residential_load_data/HIGH/USA_TN_Jackson-McKellar.Sipes.Rgnl.AP.723346_TMY3_HIGH.csv
1688,TN,Knoxville-McGhee Tyson AP,HIGH,residential_load_data/HIGH/USA_TN_Knoxville-McGhee.Tyson.AP.723260_TMY3_HIGH.csv
1689,TN,Memphis Intl AP,HIGH,residential_load_data/HIGH/USA_TN_Memphis.Intl.AP.723340_TMY3_HIGH.csv
1690,TN,Nashville Intl AP,HIGH,residential_load_data/HIGH/USA_TN_Nashville.Intl.AP.723270_TMY3_HIGH.csv
1691,TX,Abilene-Dyess AFB,HIGH,residential_load_data/HIGH/USA_TX_Abilene-Dyess.AFB.690190_TMY3_HIGH.csv
1692,TX,Abilene Rgnl AP,HIGH,residential_load_data/HIGH/USA_TX_Abilene.Rgnl.AP.722660_TMY3_HIGH.csv
1693,TX,Alice Intl AP,HIGH,residential_load_data/HIGH/USA_TX_Alice.Intl.AP.722517_TMY3_HIGH.csv
1694,TX,Amarillo Intl AP,HIGH,residential_load_data/HIGH/USA_TX_Amarillo.Intl.AP.723630_TMY3_HIGH.csv
1695,TX,Austin-Camp Mabry,HIGH,residential_load_data/HIGH/USA_TX_Austin-Camp.Mabry.722544_TMY3_HIGH.csv
1696,TX,Austin-Mueller Muni AP,HIGH,residential_load_data/HIGH/USA_TX_Austin-Mueller.Muni.AP.722540_TMY3_HIGH.csv
1697,TX,Brownsville-South Padre Island AP,HIGH,residential_load_data/HIGH/USA_TX_Brownsville-South.Padre.Island.AP.722500_TMY3_HIGH.csv
1698,TX,Childress Muni AP,HIGH,residential_load_data/HIGH/USA_TX_Childress.Muni.AP.723604_TMY3_HIGH.csv
1699,TX,College Station-Easterwood Field,HIGH,residential_load_data/HIGH/USA_TX_College.Station-Easterwood.Field.722445_TMY3_HIGH.csv
1700,TX,Corpus Christi Intl AP,HIGH,residential_load_data/HIGH/USA_TX_Corpus.Christi.Intl.AP.722510_TMY3_HIGH.csv
1701,TX,Corpus Christi NAS,HIGH,residential_load_data/HIGH/USA_TX_Corpus.Christi.NAS.722515_TMY3_HIGH.csv
1702,TX,Cotulla AP,HIGH,residential_load_data/HIGH/USA_TX_Cotulla.AP.722526_TMY3_HIGH.csv
1703,TX,Cox Field,HIGH,residential_load_data/HIGH/USA_TX_Cox.Field.722587_TMY3_HIGH.csv
1704,TX,Dalhart Muni AP,HIGH,residential_load_data/HIGH/USA_TX_Dalhart.Muni.AP.722636_TMY3_HIGH.csv
1705,TX,Dallas-Addison AP,HIGH,residential_load_data/HIGH/USA_TX_Dallas-Addison.AP.722598_TMY3_HIGH.csv
1706,TX,Dallas-Fort Worth Intl AP,HIGH,residential_load_data/HIGH/USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3_HIGH.csv
1707,TX,Dallas-Love Field,HIGH,residential_load_data/HIGH/USA_TX_Dallas-Love.Field.722583_TMY3_HIGH.csv
1708,TX,Dallas-Redbird AP,HIGH,residential_load_data/HIGH/USA_TX_Dallas-Redbird.AP.722599_TMY3_HIGH.csv
1709,TX,Del Rio-Laughlin AFB,HIGH,residential_load_data/HIGH/USA_TX_Del.Rio-Laughlin.AFB.722615_TMY3_HIGH.csv
1710,TX,Del Rio,HIGH,residential_load_data/HIGH/USA_TX_Del.Rio.722610_TMY3_HIGH.csv
1711,TX,Draughon-Miller Central Texas AP,HIGH,residential_load_data/HIGH/USA_TX_Draughon-Miller.Central.Texas.AP.722577_TMY3_HIGH.csv
1712,TX,El Paso Intl AP,HIGH,residential_load_data/HIGH/USA_TX_El.Paso.Intl.AP.722700_TMY3_HIGH.csv
1713,TX,Fort Hood,HIGH,residential_load_data/HIGH/USA_TX_Fort.Hood.722570_TMY3_HIGH.csv
1714,TX,Fort Worth-Alliance AP,HIGH,residential_load_data/HIGH/USA_TX_Fort.Worth-Alliance.AP.722594_TMY3_HIGH.csv
1715,TX,Fort Worth-Meacham AP,HIGH,residential_load_data/HIGH/USA_TX_Fort.Worth-Meacham.AP.722596_TMY3_HIGH.csv
1716,TX,Fort Worth NAS,HIGH,residential_load_data/HIGH/USA_TX_Fort.Worth.NAS.722595_TMY3_HIGH.csv
1717,TX,Galveston,HIGH,residential_load_data/HIGH/USA_TX_Galveston.722420_TMY3_HIGH.csv
1718,TX,Georgetown AWOS,HIGH,residential_load_data/HIGH/USA_TX_Georgetown.AWOS.722547_TMY3_HIGH.csv
1719,TX,Greenville Muni AP,HIGH,residential_load_data/HIGH/USA_TX_Greenville.Muni.AP.722588_TMY3_HIGH.csv
1720,TX,Harlingen-Valley Intl AP,HIGH,residential_load_data/HIGH/USA_TX_Harlingen-Valley.Intl.AP.722505_TMY3_HIGH.csv
